adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genre,budget,revenue,director,actors,studio,season,roi,director_encoded,season_encoded,actors_encoded,studio_encoded,genre_encoded
False,/fwInUQt0yCXeTpo29sZyJdouBHo.jpg,"[27, 53, 80]",1226578,en,Longlegs,"FBI Agent Lee Harker is a gifted new recruit assigned to the unsolved case of an elusive serial killer. As the case takes complex turns, unearthing evidence of the occult, Harker discovers a personal connection to the merciless killer and must race against time to stop him before he claims the lives of another innocent family.",159.08,/1EwNyiiNFd863H4e8nWEzutnZD7.jpg,2024-07-10,Longlegs,False,6.641,1487,Horror,10000000,126388179,Osgood Perkins,Maika Monroe,C2 Motion Picture Group,Summer,11.6388179,105,2,72,10,6
False,/1fL2S8LKxCVE9KoPRBXeagmBtex.jpg,"[27, 53, 18]",1114513,en,Speak No Evil,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",147.979,/fDtkrO2OAF8LKQTdzYmu1Y7lCLB.jpg,2024-09-11,Speak No Evil,False,7.328,1037,Horror,15000000,76743256,James Watkins,James McAvoy,Blumhouse Productions,Summer,4.116217066666667,60,2,50,9,6
False,/c5EmNhLQsTTKAyUHULnKYQjlloz.jpg,"[27, 9648]",41446,en,Scream 4,"Ten years have passed, and Sidney Prescott has put herself back together thanks to her writing. However, her return to Woodsboro sparks the return of the Ghostface Killer.",147.949,/tcrI37K98TVopLbcZBa55mWhLT1.jpg,2011-04-13,Scream 4,False,6.461,3717,Horror,40000000,97231420,Wes Craven,David Arquette,Dimension Films,Spring,1.4307855,134,1,35,22,6
False,/l8OyAXEp5FKZWmDhqJMbiwAEvz.jpg,"[27, 18]",814889,en,Never Let Go,"As an evil takes over the world beyond their front doorstep, the only protection for a mother and her twin sons is their house and their family’s protective bond.",145.063,/3EpZ2ksjijmdr8BhISP03PYzNFW.jpg,2024-09-18,Never Let Go,False,6.297,259,Horror,20000000,21768945,Alexandre Aja,Halle Berry,Lionsgate,Summer,0.08844725,4,2,47,41,6
False,/h3X1YZXNeklLNKRVOS6DHGRosog.jpg,"[27, 35, 14]",287903,en,Krampus,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",144.753,/sAolMRD9rFSTU7tssfFuLEJJa7w.jpg,2015-11-26,Krampus,False,6.207,2170,Horror,15000000,61800000,Michael Dougherty,Emjay Anthony,Universal Pictures,Fall,3.12,95,0,43,74,6
False,/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,"[27, 53]",420634,en,Terrifier,A maniacal clown named Art terrorizes three young women on Halloween night and everyone else who stands in his way.,139.024,/fjXqhGmaeQpB73WerhrYU6HlyV5.jpg,2018-01-25,Terrifier,False,6.375,2515,Horror,35000,421798,Damien Leone,David Howard Thornton,Dark Age Cinema,Winter,11.051371428571429,29,3,36,20,6
False,/ev0PWpXvWWoWsg69hOcXjZs2Ayn.jpg,"[27, 9648]",882598,en,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",129.739,/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,2022-09-23,Smile,False,6.7,3305,Horror,17000000,217408513,Parker Finn,Sosie Bacon,Paramount Players,Summer,11.78873605882353,106,2,112,60,6
False,/NqqLef2ITlK8olXT4iFuUXFwSh.jpg,"[9648, 27, 53]",840705,en,Blink Twice,"When tech billionaire Slater King meets cocktail waitress Frida at his fundraising gala, he invites her to join him and his friends on a dream vacation on his private island. But despite the epic setting, beautiful people, ever-flowing champagne, and late-night dance parties, Frida can sense that there’s something sinister hiding beneath the island’s lush façade.",126.263,/lZGOK0I2DJSRlEPNOAFTSNxSjDD.jpg,2024-08-21,Blink Twice,False,6.8,861,Horror,20000000,46393906,Zoë Kravitz,Naomi Ackie,Metro-Goldwyn-Mayer,Summer,1.3196953,138,2,84,46,6
False,/ySgY4jBvZ6qchrxKnBg4M8tZp8V.jpg,"[27, 53]",1111873,en,Abigail,"A group of criminals kidnap a teenage ballet dancer, the daughter of a notorious gang leader, in order to obtain a ransom of $50 million, but over time, they discover that she is not just an ordinary girl. After the kidnappers begin to diminish, one by one, they discover, to their increasing horror, that they are locked inside with no normal little girl.",124.236,/5gKKSoD3iezjoL7YqZONjmyAiRA.jpg,2024-04-16,Abigail,False,6.797,1244,Horror,28000000,42789989,Matt Bettinelli-Olpin,Melissa Barrera,Project X Entertainment,Spring,0.5282138928571428,92,1,80,65,6
False,/brnfCYyz8EMbBrHgmh8sCwBi5i1.jpg,"[27, 53, 28]",396535,ko,부산행,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",110.925,/vNVFt6dtcqnI7hqa6LFBUibuFiw.jpg,2016-07-20,Train to Busan,False,7.758,7447,Horror,8500000,87547518,Yeon Sang-ho,Gong Yoo,Next Entertainment World,Summer,9.299708,137,2,45,53,6
False,/d9Np3GLfXchtPHfiBjIK6ps4BoE.jpg,[27],437342,en,The First Omen,"When a young American woman is sent to Rome to begin a life of service to the church, she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.",108.297,/cIzk6GhxEZuweekGFXWEoAyuaMX.jpg,2024-04-03,The First Omen,False,6.876,936,Horror,30000000,53845880,Arkasha Stevenson,Nell Tiger Free,Phantom Four,Spring,0.7948626666666667,9,1,86,61,6
False,/3V4kLQg0kSqPLctI5ziYWabAZYF.jpg,"[28, 878, 12, 53]",912649,en,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",9267.92,/aosm8NMQ3UyoBVpSxyimorCQykC.jpg,2024-10-22,Venom: The Last Dance,False,6.778,1498,Science Fiction,120000000,468513700,Kelly Marcel,Tom Hardy,Columbia Pictures,Fall,2.9042808333333334,80,0,122,16,8
False,/mQZJoIhTEkNhCYAqcHrQqhENLdu.jpg,"[16, 28, 878, 10751]",1184918,en,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",1034.993,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,2024-09-08,The Wild Robot,False,8.4,3431,Science Fiction,78000000,321836235,Chris Sanders,Lupita Nyong'o,DreamWorks Animation,Summer,3.126105576923077,22,2,70,24,8
False,/t98L9uphqBSNn2Mkvdm3xSFCQyi.jpg,"[27, 878]",933260,en,The Substance,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",890.232,/lqoMzCcZYEFK729d6qzt349fB4o.jpg,2024-09-07,The Substance,False,7.247,2578,Science Fiction,17500000,54130377,Coralie Fargeat,Demi Moore,Working Title Films,Summer,2.0931644,26,2,37,83,8
False,/6amNYUYvoKsZbg8vE00Yzt9Xn7H.jpg,"[28, 35, 878]",533535,en,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",834.328,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,2024-07-24,Deadpool & Wolverine,False,7.7,5908,Science Fiction,200000000,1338073382,Shawn Levy,Ryan Reynolds,Marvel Studios,Summer,5.69036691,126,2,101,44,8
False,/iJaSpQNZ8GsqVDWfbCXmyZQXZ5l.jpg,"[27, 878]",945961,en,Alien: Romulus,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.",670.352,/b33nnKl1GSFbao4l3fZDDqsMx0F.jpg,2024-08-13,Alien: Romulus,False,7.231,2643,Science Fiction,80000000,350861031,Fede Álvarez,Cailee Spaeny,20th Century Studios,Summer,3.3857628875,42,2,18,1,8
False,/zViRwl3ySscZnbXZJ2Q9wq3SeUG.jpg,"[16, 878, 12, 10751]",698687,en,Transformers One,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",608.116,/qbkAqmmEIZfrCO8ZQAuIuVMlWoV.jpg,2024-09-11,Transformers One,False,8.1,869,Science Fiction,75000000,128888103,Josh Cooley,Chris Hemsworth,Paramount Animation,Summer,0.71850804,75,2,24,58,8
False,/co7oxvpWxgd6FZU24DnljDDHYQA.jpg,"[878, 53, 27]",1064028,en,Subservience,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.",314.499,/gBenxR01Uy0Ev9RTIw6dVBPoyQU.jpg,2024-08-15,Subservience,False,6.7,389,Science Fiction,4400000,262793,SK Dale,Megan Fox,Millennium Media,Summer,-0.9402743181818182,121,2,79,47,8
False,/veUl0QT8swshQ9Dz0fQ1k6ZkthD.jpg,"[27, 53, 878]",170,en,28 Days Later,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",308.872,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,2002-10-31,28 Days Later,False,7.2,6727,Science Fiction,8000000,85700000,Danny Boyle,Cillian Murphy,DNA Films,Fall,9.7125,30,0,27,19,8
False,/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,"[878, 28, 12]",580489,en,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",296.853,/1MJNcPZy46hIy2CmSqOeru0yr5C.jpg,2021-09-30,Venom: Let There Be Carnage,False,6.8,10286,Science Fiction,110000000,506863592,Andy Serkis,Tom Hardy,Columbia Pictures,Summer,3.6078508363636366,8,2,122,16,8
False,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,"[878, 28]",335983,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",266.801,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,2018-09-28,Venom,False,6.8,16086,Science Fiction,116000000,856085151,Ruben Fleischer,Tom Hardy,Matt Tolmach Productions,Summer,6.380044405172414,119,2,122,45,8
False,/hPIWQT70wQK6akqfLXByEvr62u0.jpg,"[28, 53, 27, 878]",726139,ko,탈출: 프로젝트 사일런스,"Due to sudden deteriorating weather conditions, visibility on the Airport Bridge is severely impaired, leaving people stranded and at risk of the bridge collapsing due to a series of chain collisions and explosions. Amidst the chaos, the canine subjects ""Echo"" from the military experiment ""Project Silence,"" who were being transported in secret, break free, and all human survivors become targets of relentless attacks.",237.897,/nUKfbKv4RD1YxlsNWd0BwabEf3P.jpg,2024-07-11,Project Silence,False,7.03,254,Science Fiction,14750000,6283415,Kim Tae-gon,Lee Sun-kyun,Blaad Studios,Summer,-0.5740057627118644,86,2,65,8,8
False,/iHYh4cdO8ylA3W0dUxTDVdyJ5G9.jpg,"[878, 12, 28]",653346,en,Kingdom of the Planet of the Apes,"Several generations following Caesar's reign, apes – now the dominant species – live harmoniously while humans have been reduced to living in the shadows. As a new tyrannical ape leader builds his empire, one young ape undertakes a harrowing journey that will cause him to question all he's known about the past and to make choices that will define a future for apes and humans alike.",227.761,/gKkl37BQuKTanygYQG1pyYgLVgf.jpg,2024-05-08,Kingdom of the Planet of the Apes,False,7.1,3281,Science Fiction,160000000,397378150,Wes Ball,Owen Teague,20th Century Studios,Spring,1.4836134375,133,1,88,1,8
False,/xOMo8BRK7PfcJv9JCnx7s5hj0PX.jpg,"[878, 12]",693134,en,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",223.944,/6izwz7rsy95ARzTR3poZ8H6c5pp.jpg,2024-02-27,Dune: Part Two,False,8.1,5724,Science Fiction,190000000,714444358,Denis Villeneuve,Timothée Chalamet,Legendary Pictures,Winter,2.7602334631578946,36,3,118,40,8
False,/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg,"[16, 28, 12, 878]",569094,en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",214.001,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31,Spider-Man: Across the Spider-Verse,False,8.4,7059,Science Fiction,100000000,690897910,Kemp Powers,Shameik Moore,Columbia Pictures,Spring,5.9089791,82,1,108,16,8
False,/veIyxxi5Gs8gvztLEW1Ysb8rrzs.jpg,"[28, 12, 878]",823464,en,Godzilla x Kong: The New Empire,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own.",211.976,/z1p34vh7dEOnLDmyCrlUVLuoDzd.jpg,2024-03-27,Godzilla x Kong: The New Empire,False,7.141,3865,Science Fiction,150000000,571750016,Adam Wingard,Rebecca Hall,Legendary Pictures,Winter,2.811666773333333,1,3,95,40,8
False,/zD5v1E4joAzFvmAEytt7fM3ivyT.jpg,"[28, 12, 878]",634649,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",211.681,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,2021-12-15,Spider-Man: No Way Home,False,7.955,20199,Science Fiction,200000000,1921847111,Jon Watts,Tom Holland,Marvel Studios,Fall,8.609235555,73,0,123,44,8
False,/6XjMwQTvnICBz6TguiDKkDVHvgS.jpg,"[27, 878, 53]",762441,en,A Quiet Place: Day One,"As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.",193.47,/hU42CRk14JuPEdqZG3AWmagiPAP.jpg,2024-06-26,A Quiet Place: Day One,False,6.796,2197,Science Fiction,67000000,261786322,Michael Sarnoski,Lupita Nyong'o,Paramount Pictures,Spring,2.907258537313433,96,1,70,59,8
False,/2vFuG6bWGyQUzYS9d69E5l85nIz.jpg,"[878, 12, 28]",667538,en,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",189.418,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,2023-06-06,Transformers: Rise of the Beasts,False,7.287,4646,Science Fiction,195000000,439000000,Steven Caple Jr.,Anthony Ramos,Skydance Media,Spring,1.2512820512820513,127,1,7,69,8
False,/PN7yjmQdmG0J62jsrtmrPi8ezK.jpg,"[27, 53, 878]",1562,en,28 Weeks Later,"The inhabitants of the British Isles have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",187.809,/ja8nzgtzhJq0vtX3BJcnbceIxCF.jpg,2007-04-26,28 Weeks Later,False,6.6,4282,Science Fiction,15000000,65100000,Juan Carlos Fresnadillo,Robert Carlyle,DNA Films,Spring,3.34,77,1,96,19,8
False,/xJHokMbljvjADYdit5fK5VQsXEG.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,178.836,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,False,8.445,35797,Science Fiction,165000000,701729206,Christopher Nolan,Matthew McConaughey,Legendary Pictures,Fall,3.2529042787878786,24,0,78,40,8
False,/wNAhuOZ3Zf84jCIlrcI6JhgmY5q.jpg,"[28, 878, 12]",786892,en,Furiosa: A Mad Max Saga,"As the world falls, young Furiosa is snatched from the Green Place of Many Mothers into the hands of a great biker horde led by the warlord Dementus. Sweeping through the wasteland, they encounter the citadel presided over by Immortan Joe. The two tyrants wage war for dominance, and Furiosa must survive many trials as she puts together the means to find her way home.",171.603,/iADOJ8Zymht2JPMoy3R7xceZprc.jpg,2024-05-22,Furiosa: A Mad Max Saga,False,7.5,3560,Science Fiction,170000000,173775791,George Miller,Anya Taylor-Joy,Warner Bros. Pictures,Spring,0.022210535294117647,47,1,9,79,8
False,/nA0RDmSDqpN5tLun4sCqdPekObD.jpg,"[878, 18]",592831,en,Megalopolis,"Genius artist Cesar Catilina seeks to leap the City of New Rome into a utopian, idealistic future, while his opposition, Mayor Franklyn Cicero, remains committed to a regressive status quo, perpetuating greed, special interests, and partisan warfare. Torn between them is socialite Julia Cicero, the mayor’s daughter, whose love for Cesar has divided her loyalties, forcing her to discover what she truly believes humanity deserves.",171.463,/8Sok3HNA3r1GHnK2lCytHyBz1A.jpg,2024-09-25,Megalopolis,False,5.5,501,Science Fiction,120000000,13736293,Francis Ford Coppola,Adam Driver,American Zoetrope,Summer,-0.8855308916666667,44,2,2,5,8
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",161.817,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.2,29811,Science Fiction,300000000,2052415039,Joe Russo,Robert Downey Jr.,Marvel Studios,Spring,5.841383463333333,66,1,97,44,8
False,/mKOBdgaEFguADkJhfFslY7TYxIh.jpg,"[28, 878, 35]",365177,en,Borderlands,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power.",155.369,/3NPUQ6Ywayb5ES2IP1HWrDRt1Gc.jpg,2024-08-07,Borderlands,False,5.8,861,Science Fiction,115000000,32978510,Eli Roth,Cate Blanchett,Lionsgate,Summer,-0.713230347826087,41,2,21,41,8
False,/jYEW5xZkZk2WTrdbMGAPFuBqbDc.jpg,"[878, 12]",438631,en,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",140.181,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,2021-09-15,Dune,False,7.782,12784,Science Fiction,165000000,407573628,Denis Villeneuve,Timothée Chalamet,Legendary Pictures,Summer,1.4701432,36,2,118,40,8
False,/vHJlbhsXrZ5yrO2KqCbGSIU6fRX.jpg,"[28, 9648, 878, 53]",198663,en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",136.733,/ode14q7WtDugFDp78fo9lCsmay9.jpg,2014-09-10,The Maze Runner,False,7.189,17000,Science Fiction,34000000,348319861,Wes Ball,Dylan O'Brien,Ingenious Media,Summer,9.244701794117647,133,2,39,36,8
False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,"[878, 12, 28]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",135.823,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.62,11975,Science Fiction,460000000,2320250281,James Cameron,Sam Worthington,20th Century Studios,Fall,4.04402235,57,0,104,1,8
False,/gnWFYFTTUC62NHSGcMuo4JGK0t4.jpg,"[28, 878, 35, 10751]",454626,en,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",127.419,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,2020-02-12,Sonic the Hedgehog,False,7.313,9513,Science Fiction,90000000,319715683,Jeff Fowler,Ben Schwartz,Original Film,Winter,2.5523964777777777,61,3,11,56,8
False,/qGQf2OHIkoh89K8XeKQzhxczf96.jpg,"[16, 28, 12, 878]",324857,en,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",114.788,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,2018-12-06,Spider-Man: Into the Spider-Verse,False,8.399,15678,Science Fiction,90000000,384298736,Bob Persichetti,Shameik Moore,Columbia Pictures,Fall,3.2699859555555557,13,0,108,16,8
False,/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,"[878, 28, 12]",24428,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",114.131,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,2012-04-25,The Avengers,False,7.7,30838,Science Fiction,220000000,1518815515,Joss Whedon,Robert Downey Jr.,Marvel Studios,Spring,5.903706886363636,76,1,97,44,8
False,/ilRyazdMJwN05exqhwK4tMKBYZs.jpg,"[878, 18]",335984,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",111.848,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,2017-10-04,Blade Runner 2049,False,7.57,13658,Science Fiction,150000000,259239658,Denis Villeneuve,Ryan Gosling,Alcon Entertainment,Fall,0.7282643866666667,36,0,100,4,8
False,/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,"[878, 12, 28]",447365,en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",109.834,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,2023-05-03,Guardians of the Galaxy Vol. 3,False,8.0,6910,Science Fiction,250000000,845600000,James Gunn,Chris Pratt,Marvel Studios,Spring,2.3824,59,1,25,44,8
False,/zaPzgyxua4ieJUKYR1WSX6f5VMQ.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",109.108,/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg,1999-03-31,The Matrix,False,8.219,25706,Science Fiction,63000000,463517383,Lana Wachowski,Keanu Reeves,Village Roadshow Pictures,Winter,6.357418777777778,87,3,59,75,8
False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,"[28, 12, 14, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",105.233,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,2009-12-15,Avatar,False,7.583,31562,Science Fiction,237000000,2923706026,James Cameron,Sam Worthington,Dune Entertainment,Fall,11.336312345991562,57,0,104,25,8
False,/criPrxkTggCra1jch49jsiSeXo1.jpg,"[878, 12, 28]",609681,en,The Marvels,"Carol Danvers, aka Captain Marvel, has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol’s estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.",105.173,/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,2023-11-08,The Marvels,False,6.063,2714,Science Fiction,274800000,207089999,Nia DaCosta,Brie Larson,Marvel Studios,Fall,-0.24639738355167395,102,0,17,44,8
False,/gqrnQA6Xppdl8vIb2eJc58VC1tW.jpg,"[28, 12, 878]",76341,en,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",102.632,/hA2ple9q4qnwxp3hKVNhroipsir.jpg,2015-05-13,Mad Max: Fury Road,False,7.617,22609,Science Fiction,150000000,378858340,George Miller,Tom Hardy,Warner Bros. Pictures,Spring,1.5257222666666668,47,1,122,79,8
False,/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,"[28, 878, 12]",27205,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",101.287,/oYuLEt3zVCKq57qu2F8dT7NIa6f.jpg,2010-07-15,Inception,False,8.369,36654,Science Fiction,160000000,825532764,Christopher Nolan,Leonardo DiCaprio,Legendary Pictures,Summer,4.159579775,24,2,66,40,8
False,/wxr4Z6E83h14CogsZOzDm1vuDX3.jpg,"[878, 28, 12]",91314,en,Transformers: Age of Extinction,"As humanity picks up the pieces after the battle of Chicago, a shadowy group reveals itself in an attempt to control the direction of history…while an ancient, powerful new menace sets Earth in its crosshairs. With help from Cade Yeager, Optimus Prime and the Autobots rise to meet their most fearsome challenge yet.",101.038,/4ACxxNFsifxyZz8KQdd7zwQqTPW.jpg,2014-06-25,Transformers: Age of Extinction,False,5.939,8129,Science Fiction,210000000,1104054072,Michael Bay,Mark Wahlberg,di Bonaventura Pictures,Spring,4.257400342857143,94,1,75,84,8
False,/qJzloL8O9YHhiWBrhlPfKAtZu2I.jpg,"[28, 878]",557,en,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",100.949,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,2002-05-01,Spider-Man,False,7.302,19086,Science Fiction,139000000,821708551,Sam Raimi,Tobey Maguire,Marvel Enterprises,Spring,4.911572309352518,122,1,119,43,8
False,/lNYL5SmwPF6ZduXeOWiU9gFBSuG.jpg,"[878, 27, 28]",940721,ja,ゴジラ-1.0,"In postwar Japan, Godzilla brings new devastation to an already scorched landscape. With no military intervention or government help in sight, the survivors must join together in the face of despair and fight back against an unrelenting horror.",97.747,/vBBYzwOI52I8Se4bUSE67t45DhP.jpg,2023-11-03,Godzilla Minus One,False,7.573,2349,Science Fiction,15000000,115857413,Takashi Yamazaki,Ryunosuke Kamiki,TOHO,Fall,6.723827533333333,129,0,103,70,8
